"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous modifications","Number of previous fixes","bug"
"L1937","CanvasFilterViewPolicy.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/policy/CanvasFilterViewPolicy.java","L1936","3","0","0","2","24","51","L1930","CanvasFilterViewPolicy.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/policy/CanvasFilterViewPolicy.java","L1929","3","0","24","0","0","1","0","0"
"L1938","EmbeddedCanvasViewsAreNotWriteable.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/policy/EmbeddedCanvasViewsAreNotWriteable.java","L1936","1","0","1","1","14","46","L1931","EmbeddedCanvasViewsAreNotWriteable.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/policy/EmbeddedCanvasViewsAreNotWriteable.java","L1929","1","0","14","1","70","2","0","0"
"L2013","CanvasComponentProvider.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/provider/CanvasComponentProvider.java","L2012","1","0","0","4","162","203","L2006","CanvasComponentProvider.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/provider/CanvasComponentProvider.java","L2005","1","0","162","0","0","1","0","0"
"L2198","Augmentation.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/Augmentation.java","L2197","145","0","0","4","670","820","L2191","Augmentation.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/Augmentation.java","L2190","145","0","670","2","70","6","0","0"
"L2199","CanvasFormattingController.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingController.java","L2197","50","0","9","16","269","398","L2192","CanvasFormattingController.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingController.java","L2190","50","0","269","0","0","1","0","0"
"L2200","CanvasFormattingControlsPanel.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControlsPanel.java","L2197","111","0","0","1","1495","1862","L2193","CanvasFormattingControlsPanel.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControlsPanel.java","L2190","111","0","1495","1","70","2","0","0"
"L2201","CanvasIcons.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasIcons.java","L2197","41","0","0","3","134","193","L2194","CanvasIcons.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasIcons.java","L2190","41","0","134","0","0","1","0","0"
"L2202","CanvasManifestation.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasManifestation.java","L2197","112","0","0","30","868","1108","L2195","CanvasManifestation.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/CanvasManifestation.java","L2190","112","0","868","1","70","2","0","0"
"L2203","ChangeGridSizeAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ChangeGridSizeAction.java","L2197","8","0","0","5","92","139","L2196","ChangeGridSizeAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ChangeGridSizeAction.java","L2190","8","0","92","0","0","1","0","0"
"L2204","ChangeSnapAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ChangeSnapAction.java","L2197","10","0","0","5","67","104","L2197","ChangeSnapAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ChangeSnapAction.java","L2190","10","0","67","0","0","1","0","0"
"L2205","MarqueSelectionListener.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/MarqueSelectionListener.java","L2197","20","0","3","4","105","169","L2198","MarqueSelectionListener.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/MarqueSelectionListener.java","L2190","20","0","105","0","0","1","0","0"
"L2206","PanelFocusSelectionProvider.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelFocusSelectionProvider.java","L2197","1","0","0","7","12","43","L2199","PanelFocusSelectionProvider.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelFocusSelectionProvider.java","L2190","1","0","12","0","0","1","0","0"
"L2207","PanelFocusTraversalPolicy.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelFocusTraversalPolicy.java","L2197","16","0","0","0","122","163","L2200","PanelFocusTraversalPolicy.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelFocusTraversalPolicy.java","L2190","16","0","122","0","0","1","0","0"
"L2208","PanelInspector.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelInspector.java","L2197","17","0","0","5","268","333","L2201","PanelInspector.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/PanelInspector.java","L2190","17","0","268","0","0","1","0","0"
"L2209","ReTileAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ReTileAction.java","L2197","6","0","0","5","51","86","L2202","ReTileAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/ReTileAction.java","L2190","6","0","51","0","0","1","0","0"
"L2210","WindowChangeGridSizeAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowChangeGridSizeAction.java","L2197","1","0","0","1","11","37","L2203","WindowChangeGridSizeAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowChangeGridSizeAction.java","L2190","1","0","11","0","0","1","0","0"
"L2211","WindowChangeSnapAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowChangeSnapAction.java","L2197","1","0","0","1","11","38","L2204","WindowChangeSnapAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowChangeSnapAction.java","L2190","1","0","11","0","0","1","0","0"
"L2212","WindowReTileAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowReTileAction.java","L2197","1","0","0","2","14","42","L2205","WindowReTileAction.java","canvas/src/main/java/gov/nasa/arc/mct/canvas/view/WindowReTileAction.java","L2190","1","0","14","0","0","1","0","0"
"L5502","ConstraintBuilder.java","canvas/src/main/java/gov/nasa/arc/mct/gui/util/ConstraintBuilder.java","L5501","2","0","25","0","141","372","L5495","ConstraintBuilder.java","canvas/src/main/java/gov/nasa/arc/mct/gui/util/ConstraintBuilder.java","L5494","2","0","141","0","0","1","0","0"
"L5503","MCTSplitPaneFactory.java","canvas/src/main/java/gov/nasa/arc/mct/gui/util/MCTSplitPaneFactory.java","L5501","4","0","2","0","37","90","L5496","MCTSplitPaneFactory.java","canvas/src/main/java/gov/nasa/arc/mct/gui/util/MCTSplitPaneFactory.java","L5494","4","0","37","0","0","1","0","0"
"L14525","AbstractBorderAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AbstractBorderAction.java","L14524","5","0","0","5","57","101","L14480","AbstractBorderAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AbstractBorderAction.java","L14479","5","0","57","0","0","1","0","0"
"L14526","AlignBottomAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignBottomAction.java","L14524","1","0","0","5","37","68","L14481","AlignBottomAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignBottomAction.java","L14479","1","0","37","0","0","1","0","0"
"L14527","AlignHorizontalCenterAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignHorizontalCenterAction.java","L14524","1","0","0","5","37","71","L14482","AlignHorizontalCenterAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignHorizontalCenterAction.java","L14479","1","0","37","0","0","1","0","0"
"L14528","AlignLeftAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignLeftAction.java","L14524","1","0","0","5","37","69","L14483","AlignLeftAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignLeftAction.java","L14479","1","0","37","0","0","1","0","0"
"L14530","AlignRightAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignRightAction.java","L14524","1","0","0","5","37","68","L14485","AlignRightAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignRightAction.java","L14479","1","0","37","0","0","1","0","0"
"L14531","AlignTopAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignTopAction.java","L14524","1","0","0","5","37","68","L14486","AlignTopAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignTopAction.java","L14479","1","0","37","0","0","1","0","0"
"L14532","AlignVerticalCenterAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignVerticalCenterAction.java","L14524","1","0","0","5","37","71","L14487","AlignVerticalCenterAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignVerticalCenterAction.java","L14479","1","0","37","0","0","1","0","0"
"L14529","AlignmentMenu.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignmentMenu.java","L14524","1","0","0","3","39","72","L14484","AlignmentMenu.java","canvas/src/main/java/gov/nasa/arc/mct/menu/AlignmentMenu.java","L14479","1","0","39","0","0","1","0","0"
"L14539","BorderStylesAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BorderStylesAction.java","L14524","5","0","0","5","92","136","L14494","BorderStylesAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BorderStylesAction.java","L14479","5","0","92","0","0","1","0","0"
"L14540","BorderStylesMenu.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BorderStylesMenu.java","L14524","1","0","0","3","28","58","L14495","BorderStylesMenu.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BorderStylesMenu.java","L14479","1","0","28","0","0","1","0","0"
"L14533","BordersAllOrNoneAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersAllOrNoneAction.java","L14524","11","0","0","5","119","171","L14488","BordersAllOrNoneAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersAllOrNoneAction.java","L14479","11","0","119","0","0","1","0","0"
"L14534","BordersBottomAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersBottomAction.java","L14524","1","0","0","2","20","50","L14489","BordersBottomAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersBottomAction.java","L14479","1","0","20","0","0","1","0","0"
"L14535","BordersLeftAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersLeftAction.java","L14524","1","0","0","2","20","49","L14490","BordersLeftAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersLeftAction.java","L14479","1","0","20","0","0","1","0","0"
"L14536","BordersMenu.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersMenu.java","L14524","1","0","0","3","34","67","L14491","BordersMenu.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersMenu.java","L14479","1","0","34","0","0","1","0","0"
"L14537","BordersRightAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersRightAction.java","L14524","1","0","0","2","20","48","L14492","BordersRightAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersRightAction.java","L14479","1","0","20","0","0","1","0","0"
"L14538","BordersTopAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersTopAction.java","L14524","1","0","0","2","20","49","L14493","BordersTopAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BordersTopAction.java","L14479","1","0","20","0","0","1","0","0"
"L14541","BringToFrontAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BringToFrontAction.java","L14524","2","0","0","5","39","73","L14496","BringToFrontAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/BringToFrontAction.java","L14479","2","0","39","0","0","1","0","0"
"L14542","ChangeViewAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/ChangeViewAction.java","L14524","9","0","1","4","102","150","L14497","ChangeViewAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/ChangeViewAction.java","L14479","9","0","102","0","0","1","0","0"
"L14543","GridMenu.java","canvas/src/main/java/gov/nasa/arc/mct/menu/GridMenu.java","L14524","1","0","0","3","30","62","L14498","GridMenu.java","canvas/src/main/java/gov/nasa/arc/mct/menu/GridMenu.java","L14479","1","0","30","0","0","1","0","0"
"L14544","MenuUtil.java","canvas/src/main/java/gov/nasa/arc/mct/menu/MenuUtil.java","L14524","13","0","2","1","58","96","L14499","MenuUtil.java","canvas/src/main/java/gov/nasa/arc/mct/menu/MenuUtil.java","L14479","13","0","58","0","0","1","0","0"
"L14545","PanelTitleBarAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/PanelTitleBarAction.java","L14524","6","0","0","5","53","85","L14500","PanelTitleBarAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/PanelTitleBarAction.java","L14479","6","0","53","0","0","1","0","0"
"L14546","RemovePanelAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/RemovePanelAction.java","L14524","2","0","0","5","37","67","L14501","RemovePanelAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/RemovePanelAction.java","L14479","2","0","37","0","0","1","0","0"
"L14547","SelectAllAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/SelectAllAction.java","L14524","3","0","0","5","37","69","L14502","SelectAllAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/SelectAllAction.java","L14479","3","0","37","0","0","1","0","0"
"L14548","SendToBackAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/SendToBackAction.java","L14524","2","0","0","5","39","73","L14503","SendToBackAction.java","canvas/src/main/java/gov/nasa/arc/mct/menu/SendToBackAction.java","L14479","2","0","39","0","0","1","0","0"
"L14549","WindowGridMenu.java","canvas/src/main/java/gov/nasa/arc/mct/menu/WindowGridMenu.java","L14524","1","0","0","3","30","62","L14504","WindowGridMenu.java","canvas/src/main/java/gov/nasa/arc/mct/menu/WindowGridMenu.java","L14479","1","0","30","0","0","1","0","0"
"L136","CanvasActivatorTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/CanvasActivatorTest.java","L135","1","0","0","3","50","83","L129","CanvasActivatorTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/CanvasActivatorTest.java","L128","1","0","50","0","0","1","0","0"
"L137","ComponentRegistryAccessTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/ComponentRegistryAccessTest.java","L135","1","0","0","3","22","49","L130","ComponentRegistryAccessTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/ComponentRegistryAccessTest.java","L128","1","0","22","0","0","1","0","0"
"L138","PolicyManagerAccessTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/PolicyManagerAccessTest.java","L135","1","0","0","3","22","51","L131","PolicyManagerAccessTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/PolicyManagerAccessTest.java","L128","1","0","22","0","0","1","0","0"
"L332","CanvasLayoutManagerTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/layout/CanvasLayoutManagerTest.java","L331","1","0","0","6","113","164","L325","CanvasLayoutManagerTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/layout/CanvasLayoutManagerTest.java","L324","1","0","113","0","0","1","0","0"
"L603","PanelBorderTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/panel/PanelBorderTest.java","L602","1","0","0","3","29","59","L596","PanelBorderTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/panel/PanelBorderTest.java","L595","1","0","29","0","0","1","0","0"
"L1670","AbstractMCTViewManifestationInfoTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/persistence/AbstractMCTViewManifestationInfoTest.java","L1669","1","0","0","3","45","84","L1663","AbstractMCTViewManifestationInfoTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/persistence/AbstractMCTViewManifestationInfoTest.java","L1662","1","0","45","0","0","1","0","0"
"L1671","RootCanvasClassTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/persistence/RootCanvasClassTest.java","L1669","2","0","0","2","25","56","L1664","RootCanvasClassTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/persistence/RootCanvasClassTest.java","L1662","2","0","25","0","0","1","0","0"
"L1940","TestEmbeddedViewsNotWriteable.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/policy/TestEmbeddedViewsNotWriteable.java","L1939","1","0","0","3","28","57","L1933","TestEmbeddedViewsNotWriteable.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/policy/TestEmbeddedViewsNotWriteable.java","L1932","1","0","28","1","70","2","0","0"
"L2215","CanvasFormattingControlPanelTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControlPanelTest.java","L2213","3","0","0","7","229","305","L2208","CanvasFormattingControlPanelTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControlPanelTest.java","L2206","3","0","229","1","70","2","0","0"
"L2214","CanvasFormattingControllerTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControllerTest.java","L2213","32","0","0","28","882","1096","L2207","CanvasFormattingControllerTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasFormattingControllerTest.java","L2206","32","0","882","0","0","1","0","0"
"L2216","CanvasRemoveComponentUpdateTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasRemoveComponentUpdateTest.java","L2213","1","0","0","4","63","100","L2209","CanvasRemoveComponentUpdateTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/CanvasRemoveComponentUpdateTest.java","L2206","1","0","63","0","0","1","0","0"
"L2217","MarqueSelectionListenerTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/MarqueSelectionListenerTest.java","L2213","2","0","0","8","110","160","L2210","MarqueSelectionListenerTest.java","canvas/src/test/java/gov/nasa/arc/mct/canvas/view/MarqueSelectionListenerTest.java","L2206","2","0","110","0","0","1","0","0"
